id,company,gender,salary,position_level,performance_score,work_hours_per_week,experience_years,has_certifications,promoted
36614,1,0,85000.0,1,7.0,39.0,19.0,False,True
36615,0,0,66000.0,1,4.0,31.0,-8.0,True,True
36616,1,1,89000.0,1,9.0,35.0,1.0,True,True
36617,2,0,72000.0,1,4.0,38.0,16.0,True,True
36618,2,0,69000.0,2,1.0,30.0,17.0,True,True
36619,4,1,92000.0,2,10.0,35.0,9.0,True,True
36620,0,0,75000.0,0,9.0,47.0,0.0,False,True
36621,0,1,77000.0,1,6.0,24.0,10.0,False,True
36622,0,0,84000.0,0,10.0,27.0,10.0,True,True
36623,4,0,75000.0,2,1.0,53.0,11.0,True,True
36624,0,0,75000.0,1,8.0,40.0,6.0,True,True
36625,2,1,62000.0,0,1.0,54.0,11.0,True,True
36626,1,0,82000.0,2,9.0,26.0,2.0,True,True
36627,2,1,85000.0,0,10.0,21.0,0.0,True,True
36628,4,0,69000.0,1,5.0,35.0,1.0,False,True
36629,0,0,97000.0,2,9.0,57.0,31.0,False,True
36631,1,0,67000.0,0,5.0,53.0,12.0,False,True
36632,2,0,76000.0,0,7.0,36.0,-24.0,False,True
36633,4,0,80000.0,1,6.0,56.0,23.0,False,True
36634,0,0,87000.0,2,10.0,31.0,10.0,False,True
36635,2,0,84000.0,1,8.0,39.0,17.0,False,True
36636,1,1,68000.0,0,1.0,49.0,6.0,False,True
36637,1,1,68000.0,1,1.0,59.0,6.0,True,True
36638,3,0,0.0,2,10.0,46.0,2.0,False,True
36639,2,1,79000.0,1,2.0,57.0,20.0,True,True
36640,0,1,90000.0,2,6.0,37.0,24.0,False,True
36641,0,1,81000.0,0,8.0,49.0,11.0,False,True
36642,3,0,60000.0,0,2.0,52.0,8.0,False,True
36643,3,1,80000.0,2,5.0,20.0,11.0,False,True
36644,3,0,0.0,2,3.0,46.0,15.0,False,True
36645,3,1,81000.0,2,7.0,41.0,7.0,True,True
36647,2,1,87000.0,1,9.0,25.0,21.0,False,True
36648,1,1,75000.0,2,3.0,38.0,3.0,True,True
36649,2,1,64000.0,0,3.0,38.0,3.0,True,True
36650,1,1,68000.0,1,1.0,26.0,6.0,False,True
36651,0,1,74000.0,2,2.0,40.0,1.0,False,True
36652,3,0,78000.0,1,6.0,45.0,11.0,True,True
36653,1,1,72000.0,0,2.0,29.0,25.0,False,True
36655,0,0,70000.0,2,2.0,54.0,6.0,False,True
36656,3,1,89000.0,2,4.0,31.0,-20.0,True,True
36657,0,1,71000.0,0,7.0,59.0,2.0,False,True
36658,3,0,79000.0,1,7.0,44.0,11.0,False,True
36659,4,1,77000.0,2,4.0,28.0,0.0,False,True
36660,0,0,58000.0,0,1.0,29.0,0.0,False,True
36661,1,1,83000.0,0,6.0,28.0,29.0,False,True
36662,3,1,81000.0,1,9.0,20.0,3.0,False,True
36663,0,1,78000.0,2,5.0,50.0,-1.0,True,True
36664,2,0,81000.0,1,7.0,27.0,25.0,False,True
36665,1,0,80000.0,2,5.0,29.0,9.0,False,True
36667,2,0,75000.0,2,5.0,37.0,6.0,False,True
36668,2,0,74000.0,1,4.0,20.0,11.0,False,True
36670,1,0,72000.0,1,3.0,42.0,2.0,True,True
36671,2,1,64000.0,0,1.0,45.0,14.0,True,True
36672,0,0,73000.0,0,9.0,20.0,0.0,True,True
36673,0,0,62000.0,0,4.0,51.0,3.0,True,True
36675,1,0,0.0,1,10.0,21.0,26.0,True,True
36676,3,1,81000.0,0,7.0,55.0,6.0,True,True
36677,4,1,83000.0,2,7.0,45.0,6.0,False,True
36678,1,0,75000.0,2,6.0,51.0,6.0,False,True
36679,0,0,80000.0,0,7.0,37.0,32.0,False,True
36680,1,1,66000.0,1,1.0,27.0,6.0,True,True
36681,3,1,85000.0,0,10.0,58.0,-21.0,False,True
36682,3,1,88000.0,2,2.0,53.0,24.0,True,True
36683,4,1,72000.0,0,3.0,28.0,6.0,True,True
36684,0,1,91000.0,1,10.0,34.0,-13.0,True,True
36685,4,0,74000.0,1,5.0,46.0,0.0,True,True
36686,1,1,66000.0,2,1.0,36.0,8.0,False,True
36687,1,0,79000.0,1,8.0,37.0,14.0,True,True
36688,4,0,77000.0,2,5.0,21.0,9.0,True,True
36689,1,0,70000.0,2,3.0,42.0,4.0,True,True
36691,4,1,80000.0,2,3.0,26.0,7.0,False,True
36692,3,0,72000.0,1,1.0,41.0,16.0,False,True
36694,4,1,83000.0,2,4.0,59.0,-8.0,True,True
36695,4,0,0.0,2,2.0,30.0,7.0,True,True
36696,2,1,82000.0,0,10.0,26.0,7.0,True,True
36697,2,1,82000.0,0,9.0,31.0,2.0,True,True
36698,0,1,80000.0,2,5.0,55.0,10.0,False,True
36699,1,0,69000.0,0,6.0,48.0,0.0,False,True
36700,2,0,65000.0,1,1.0,51.0,3.0,False,True
36701,0,0,72000.0,2,3.0,37.0,-10.0,True,True
36703,1,0,70000.0,2,1.0,59.0,22.0,False,True
36704,4,1,88000.0,2,7.0,38.0,14.0,True,True
36705,0,0,74000.0,2,5.0,59.0,1.0,True,True
36706,3,1,79000.0,2,1.0,30.0,23.0,True,True
36707,2,1,82000.0,2,6.0,39.0,4.0,False,True
36708,1,0,76000.0,1,7.0,37.0,12.0,True,True
36709,4,0,88000.0,1,10.0,60.0,2.0,True,True
36710,3,1,88000.0,1,6.0,52.0,18.0,False,True
36711,2,0,80000.0,0,7.0,48.0,25.0,True,True
36712,0,1,90000.0,0,6.0,44.0,31.0,True,True
36713,0,1,74000.0,0,8.0,31.0,7.0,False,True
36714,0,0,90000.0,2,9.0,27.0,16.0,False,True
36715,1,0,76000.0,2,5.0,37.0,4.0,True,True
36716,3,0,70000.0,1,5.0,46.0,4.0,False,True
36717,0,1,0.0,0,3.0,49.0,4.0,False,True
36718,2,0,73000.0,2,3.0,30.0,1.0,True,True
36719,1,0,74000.0,0,8.0,48.0,5.0,False,True
36720,4,0,84000.0,1,4.0,24.0,27.0,True,True
36721,1,0,79000.0,2,2.0,59.0,20.0,True,True
36722,3,1,86000.0,0,8.0,28.0,20.0,False,True
36723,0,0,72000.0,0,7.0,32.0,9.0,True,True
36724,3,0,97000.0,0,7.0,24.0,44.0,False,True
36725,4,1,90000.0,2,5.0,32.0,22.0,True,True
36726,4,1,90000.0,0,10.0,22.0,16.0,False,True
36727,1,0,85000.0,2,8.0,37.0,0.0,False,True
36728,3,0,71000.0,0,5.0,38.0,13.0,True,True
36729,1,0,75000.0,0,8.0,23.0,4.0,True,True
36730,2,0,94000.0,1,10.0,42.0,28.0,True,True
36731,4,1,91000.0,2,6.0,28.0,24.0,False,True
36732,1,0,72000.0,0,4.0,33.0,27.0,False,True
36733,4,0,75000.0,2,4.0,42.0,7.0,True,True
36734,4,0,66000.0,1,1.0,59.0,0.0,True,True
36735,3,1,84000.0,0,10.0,35.0,18.0,False,True
36736,2,0,86000.0,1,8.0,54.0,19.0,True,True
36737,3,1,71000.0,1,3.0,58.0,0.0,True,True
36738,1,0,76000.0,1,3.0,48.0,25.0,True,True
36739,3,1,110000.0,0,9.0,47.0,45.0,True,True
36740,2,0,81000.0,1,10.0,55.0,1.0,False,True
36741,4,1,75000.0,0,4.0,60.0,2.0,True,True
36742,4,0,77000.0,0,6.0,46.0,21.0,False,True
36743,4,0,79000.0,0,5.0,54.0,26.0,True,True
36745,4,1,87000.0,0,1.0,54.0,44.0,True,True
36746,4,1,82000.0,2,3.0,46.0,12.0,True,True
36747,3,1,86000.0,0,9.0,42.0,17.0,True,True
36748,3,1,83000.0,0,4.0,47.0,31.0,False,True
36749,3,0,80000.0,0,8.0,33.0,15.0,False,True
36750,0,1,95000.0,0,10.0,40.0,26.0,True,True
36751,4,1,96000.0,1,10.0,32.0,13.0,True,True
36752,4,0,82000.0,2,2.0,52.0,29.0,False,True
36753,2,0,75000.0,2,5.0,56.0,0.0,True,True
36754,3,0,71000.0,2,1.0,48.0,0.0,True,True
36755,1,0,0.0,0,10.0,44.0,-1.0,True,True
36756,3,1,82000.0,1,8.0,47.0,10.0,True,True
36757,2,1,71000.0,2,2.0,37.0,15.0,False,True
36758,4,1,79000.0,0,6.0,51.0,9.0,True,True
36759,4,1,72000.0,1,4.0,31.0,3.0,True,True
36760,4,0,76000.0,1,5.0,37.0,7.0,True,True
36761,4,0,80000.0,1,7.0,54.0,1.0,False,True
36762,0,1,73000.0,2,2.0,35.0,15.0,True,True
36763,2,1,77000.0,1,4.0,22.0,6.0,False,True
36764,0,0,83000.0,2,8.0,28.0,11.0,False,True
36765,1,1,65000.0,0,3.0,22.0,4.0,False,True
36766,1,1,85000.0,2,5.0,23.0,24.0,True,True
36767,4,0,86000.0,1,8.0,37.0,14.0,False,True
36768,1,0,86000.0,0,2.0,59.0,45.0,True,True
36769,4,0,0.0,2,9.0,57.0,0.0,True,True
36770,2,1,82000.0,1,5.0,37.0,23.0,True,True
36771,3,0,77000.0,1,2.0,43.0,19.0,True,True
36772,0,1,74000.0,0,3.0,27.0,19.0,False,True
36773,3,1,69000.0,1,2.0,59.0,1.0,True,True
36774,0,1,67000.0,1,2.0,45.0,12.0,True,True
36775,1,0,72000.0,0,6.0,57.0,1.0,True,True
36776,1,0,70000.0,1,3.0,34.0,-4.0,True,True
36777,4,0,68000.0,1,2.0,27.0,1.0,True,True
36778,4,1,81000.0,0,10.0,48.0,0.0,False,True
36780,2,0,77000.0,2,5.0,24.0,6.0,True,True
36781,3,1,66000.0,0,2.0,36.0,11.0,False,True
36782,0,0,0.0,0,10.0,52.0,15.0,True,True
36783,3,1,68000.0,1,1.0,59.0,5.0,True,True
36784,2,0,80000.0,1,8.0,32.0,9.0,False,True
36785,3,1,0.0,0,10.0,60.0,36.0,True,True
36786,3,0,79000.0,0,6.0,21.0,24.0,False,True
36788,1,1,73000.0,1,3.0,55.0,14.0,True,True
36789,0,1,83000.0,2,6.0,25.0,4.0,False,True
36790,1,1,85000.0,0,10.0,53.0,3.0,True,True
36791,4,1,0.0,1,2.0,22.0,1.0,False,True
36792,3,1,73000.0,0,4.0,55.0,-2.0,True,True
36793,2,1,81000.0,0,8.0,39.0,1.0,False,True
36794,1,0,59000.0,0,1.0,51.0,3.0,False,True
36795,3,0,64000.0,1,1.0,59.0,-9.0,True,True
36796,1,1,84000.0,1,8.0,44.0,21.0,False,True
36797,4,0,71000.0,2,3.0,30.0,7.0,True,True
36798,2,1,82000.0,0,3.0,42.0,32.0,False,True
36799,0,0,0.0,0,10.0,21.0,0.0,False,True
36800,0,1,88000.0,1,10.0,26.0,10.0,False,True
36801,0,1,66000.0,2,1.0,56.0,2.0,True,True
36802,0,0,87000.0,0,5.0,60.0,37.0,True,True
36803,2,0,88000.0,2,9.0,49.0,20.0,False,True
36804,2,1,68000.0,0,3.0,31.0,1.0,False,True
36806,1,1,75000.0,0,5.0,21.0,21.0,False,True
36807,0,1,87000.0,2,7.0,42.0,1.0,True,True
36808,0,0,0.0,1,7.0,38.0,12.0,False,True
36809,1,1,83000.0,2,1.0,56.0,21.0,True,True
36810,1,0,74000.0,0,5.0,47.0,25.0,True,True
36811,2,1,84000.0,1,10.0,53.0,3.0,False,True
36812,3,0,69000.0,1,1.0,25.0,12.0,False,True
36813,4,0,82000.0,0,7.0,47.0,28.0,True,True
36814,2,0,73000.0,1,8.0,44.0,3.0,False,True
36815,3,1,77000.0,0,7.0,23.0,1.0,True,True
36817,4,0,78000.0,0,3.0,46.0,24.0,True,True
36818,1,1,0.0,2,1.0,41.0,19.0,False,True
36819,0,0,77000.0,2,5.0,58.0,12.0,True,True
36820,3,1,78000.0,1,7.0,30.0,0.0,True,True
36821,2,1,69000.0,0,2.0,44.0,9.0,True,True
36822,0,0,81000.0,2,7.0,56.0,6.0,False,True
36823,4,1,86000.0,1,4.0,41.0,32.0,True,True
36824,4,0,83000.0,2,4.0,47.0,24.0,True,True
36825,2,0,67000.0,1,4.0,35.0,3.0,False,True
36826,1,0,78000.0,2,3.0,47.0,12.0,True,True
36828,3,1,94000.0,1,9.0,57.0,14.0,True,True
36829,0,1,65000.0,0,1.0,36.0,14.0,False,True
36830,2,1,87000.0,1,9.0,54.0,9.0,True,True
36831,4,0,68000.0,0,2.0,23.0,4.0,True,True
36832,0,1,74000.0,1,3.0,22.0,13.0,True,True
36833,3,1,98000.0,2,10.0,53.0,20.0,False,True
36835,1,0,72000.0,2,3.0,50.0,9.0,True,True
36836,3,0,80000.0,0,9.0,55.0,12.0,True,True
36837,3,1,76000.0,1,4.0,52.0,18.0,True,True
36838,1,1,82000.0,0,9.0,57.0,1.0,False,True
36839,0,1,90000.0,2,6.0,45.0,24.0,True,True
36840,1,1,72000.0,2,3.0,24.0,3.0,False,True
36841,2,0,73000.0,1,6.0,31.0,6.0,True,True
36842,0,1,91000.0,2,8.0,37.0,16.0,True,True
36843,1,1,97000.0,2,8.0,43.0,29.0,True,True
36844,4,1,85000.0,1,7.0,21.0,9.0,False,True
36845,4,1,84000.0,0,10.0,32.0,3.0,True,True
36846,1,1,67000.0,2,1.0,40.0,13.0,False,True
36847,0,0,75000.0,0,4.0,33.0,29.0,False,True
36849,0,1,93000.0,2,9.0,30.0,9.0,False,True
36850,0,0,66000.0,1,2.0,57.0,6.0,True,True
36851,1,1,78000.0,0,6.0,44.0,2.0,False,True
36852,2,1,76000.0,2,1.0,50.0,22.0,True,True
36853,2,0,70000.0,1,4.0,33.0,11.0,False,True
36854,0,0,88000.0,2,9.0,56.0,0.0,False,True
36855,4,0,89000.0,2,8.0,53.0,18.0,True,True
36856,2,1,95000.0,2,4.0,55.0,38.0,True,True
36857,4,1,0.0,1,6.0,57.0,7.0,False,True
36858,1,1,77000.0,1,3.0,37.0,13.0,False,True
36859,1,1,0.0,0,8.0,20.0,24.0,False,True
36860,3,1,72000.0,0,2.0,35.0,17.0,False,True
36862,4,1,75000.0,0,5.0,45.0,5.0,False,True
36863,1,0,71000.0,0,5.0,22.0,0.0,False,True
36864,0,1,69000.0,1,4.0,21.0,9.0,False,True
36865,3,0,88000.0,1,10.0,36.0,1.0,True,True
36866,0,1,76000.0,1,1.0,21.0,-24.0,True,True
36867,4,1,84000.0,2,5.0,35.0,4.0,True,True
36868,3,0,98000.0,2,7.0,48.0,38.0,False,True
36869,3,0,73000.0,1,7.0,25.0,1.0,True,True
36870,0,0,70000.0,0,6.0,51.0,5.0,False,True
36871,4,0,67000.0,1,2.0,50.0,17.0,False,True
36873,4,1,72000.0,1,2.0,34.0,3.0,True,True
36874,0,0,86000.0,1,9.0,22.0,9.0,True,True
36875,3,0,64000.0,2,1.0,45.0,1.0,False,True
36876,2,1,79000.0,0,9.0,52.0,2.0,True,True
36877,0,1,77000.0,0,9.0,21.0,5.0,True,True
36878,1,0,82000.0,1,7.0,38.0,16.0,True,True
36881,3,1,81000.0,0,7.0,48.0,20.0,True,True
36882,0,1,93000.0,2,3.0,38.0,30.0,True,True
36883,4,1,85000.0,1,5.0,56.0,19.0,True,True
36884,1,1,95000.0,2,9.0,26.0,19.0,False,True
36885,3,0,63000.0,1,1.0,24.0,9.0,True,True
36886,1,1,82000.0,0,9.0,44.0,14.0,False,True
36887,4,0,82000.0,1,8.0,59.0,0.0,True,True
36888,3,1,103000.0,2,9.0,24.0,27.0,False,True
36890,0,1,83000.0,0,8.0,46.0,8.0,True,True
36891,2,1,100000.0,1,10.0,49.0,35.0,True,True
36892,3,1,92000.0,1,10.0,57.0,1.0,True,True
36894,4,0,78000.0,1,5.0,21.0,15.0,False,True
36895,3,0,78000.0,2,6.0,35.0,16.0,True,True
36896,0,1,81000.0,1,9.0,29.0,8.0,True,True
36897,3,0,75000.0,2,3.0,20.0,11.0,True,True
36898,2,0,70000.0,2,2.0,48.0,13.0,True,True
36899,4,0,84000.0,1,4.0,36.0,32.0,True,True
36900,0,0,70000.0,2,2.0,25.0,2.0,False,True
36901,2,0,66000.0,0,1.0,32.0,25.0,True,True
36902,4,1,66000.0,0,1.0,29.0,3.0,True,True
36903,0,0,70000.0,1,5.0,34.0,7.0,True,True
36904,4,0,90000.0,2,10.0,26.0,9.0,False,True
36905,4,1,70000.0,2,2.0,26.0,7.0,True,True
36906,0,1,112000.0,1,8.0,21.0,46.0,False,True
36907,2,1,87000.0,2,10.0,48.0,1.0,True,True
36908,1,0,62000.0,0,3.0,41.0,0.0,False,True
36909,4,0,70000.0,1,5.0,59.0,0.0,True,True
36910,4,0,89000.0,2,7.0,44.0,22.0,False,True
36911,2,0,82000.0,1,10.0,46.0,0.0,False,True
36912,1,1,82000.0,2,4.0,26.0,5.0,True,True
36913,0,0,78000.0,0,10.0,49.0,9.0,False,True
36914,2,1,99000.0,2,8.0,46.0,23.0,True,True
36915,0,1,76000.0,1,6.0,43.0,5.0,True,True
36916,3,1,86000.0,1,6.0,32.0,16.0,False,True
36917,0,0,89000.0,2,5.0,27.0,33.0,True,True
36918,2,1,75000.0,0,6.0,22.0,13.0,True,True
36919,2,0,103000.0,1,10.0,23.0,38.0,True,True
36920,1,0,80000.0,0,4.0,48.0,-36.0,True,True
36921,1,0,85000.0,1,9.0,40.0,18.0,True,True
36922,2,1,74000.0,0,5.0,50.0,8.0,True,True
36923,4,1,77000.0,0,4.0,54.0,10.0,True,True
36924,4,1,84000.0,2,8.0,58.0,3.0,True,True
36925,3,0,72000.0,1,3.0,32.0,7.0,False,True
36926,3,1,91000.0,2,10.0,28.0,6.0,False,True
36927,3,1,83000.0,2,5.0,29.0,14.0,True,True
36928,0,0,72000.0,2,4.0,55.0,3.0,False,True
36929,1,1,89000.0,1,10.0,25.0,22.0,False,True
36930,4,1,73000.0,0,7.0,56.0,5.0,False,True
36931,3,0,82000.0,2,3.0,48.0,20.0,False,True
36932,2,0,70000.0,0,5.0,26.0,11.0,True,True
36933,2,0,99000.0,2,7.0,36.0,38.0,False,True
36934,4,0,94000.0,2,7.0,48.0,24.0,True,True
36935,2,1,72000.0,1,4.0,34.0,8.0,False,True
36936,4,0,64000.0,2,1.0,46.0,3.0,True,True
36937,0,0,75000.0,1,3.0,55.0,15.0,True,True
36938,2,1,0.0,2,8.0,55.0,6.0,False,True
36939,2,1,76000.0,0,7.0,40.0,16.0,False,True
36940,1,1,78000.0,0,6.0,50.0,21.0,False,True
36941,1,1,69000.0,2,1.0,33.0,7.0,False,True
36942,0,1,72000.0,2,3.0,54.0,3.0,False,True
36943,3,0,87000.0,2,9.0,29.0,1.0,False,True
36944,3,1,74000.0,0,1.0,30.0,31.0,True,True
36945,0,1,69000.0,1,2.0,25.0,9.0,True,True
36946,2,1,75000.0,1,2.0,45.0,7.0,True,True
36947,3,1,84000.0,2,4.0,37.0,20.0,True,True
36948,4,1,0.0,2,7.0,50.0,6.0,False,True
36949,4,1,72000.0,0,5.0,40.0,5.0,False,True
36950,0,1,77000.0,0,7.0,50.0,0.0,False,True
36951,2,0,77000.0,1,6.0,38.0,9.0,True,True
36952,0,0,66000.0,0,5.0,31.0,10.0,True,True
36953,1,1,88000.0,2,4.0,35.0,22.0,False,True
36955,4,0,86000.0,2,10.0,55.0,0.0,True,True
36956,1,0,69000.0,1,5.0,43.0,6.0,False,True
36957,1,0,68000.0,0,2.0,34.0,14.0,False,True
36958,2,1,72000.0,0,4.0,31.0,6.0,True,True
36959,3,0,79000.0,2,4.0,39.0,17.0,False,True
36960,4,0,80000.0,1,9.0,57.0,2.0,True,True
36961,1,1,0.0,1,3.0,48.0,13.0,False,True
36962,1,1,84000.0,2,6.0,28.0,22.0,False,True
36963,3,1,90000.0,1,10.0,29.0,2.0,True,True
36964,2,1,77000.0,1,3.0,21.0,11.0,False,True
36965,4,0,80000.0,2,4.0,36.0,4.0,True,True
36966,3,1,78000.0,1,5.0,27.0,0.0,True,True
36967,0,0,81000.0,0,6.0,40.0,29.0,True,True
36968,2,0,75000.0,2,5.0,28.0,2.0,False,True
36969,3,0,78000.0,0,7.0,34.0,10.0,True,True
36970,2,0,65000.0,0,1.0,42.0,8.0,True,True
36971,1,0,74000.0,0,7.0,21.0,0.0,False,True
36972,3,1,63000.0,1,1.0,38.0,1.0,True,True
36973,4,0,89000.0,2,10.0,57.0,11.0,True,True
36974,2,1,67000.0,0,1.0,28.0,-1.0,False,True
36975,4,0,78000.0,1,7.0,23.0,1.0,True,True
36977,1,1,72000.0,0,2.0,31.0,25.0,False,True
36978,3,1,97000.0,1,4.0,38.0,46.0,False,True
36979,2,1,75000.0,1,5.0,52.0,8.0,True,True
36980,4,1,88000.0,2,6.0,28.0,20.0,False,True
36981,0,0,85000.0,0,10.0,25.0,21.0,False,True
36982,1,1,85000.0,2,4.0,34.0,21.0,True,True
36983,1,0,86000.0,2,10.0,30.0,7.0,True,True
36984,4,1,90000.0,0,6.0,56.0,34.0,True,True
36985,4,0,73000.0,1,1.0,31.0,23.0,True,True
36986,4,0,85000.0,2,8.0,40.0,12.0,False,True
36987,2,1,81000.0,2,7.0,53.0,7.0,True,True
36988,4,1,72000.0,2,2.0,40.0,5.0,False,True
36989,2,1,80000.0,0,9.0,30.0,15.0,False,True
36990,0,1,80000.0,0,7.0,22.0,0.0,True,True
36991,3,0,70000.0,1,6.0,58.0,1.0,False,True
36992,2,0,74000.0,1,6.0,40.0,12.0,False,True
36993,1,0,73000.0,0,8.0,39.0,-11.0,False,True
36994,1,1,81000.0,2,6.0,36.0,6.0,True,True
36995,4,1,88000.0,1,10.0,34.0,3.0,True,True
36996,0,0,84000.0,1,10.0,34.0,1.0,True,True
36998,3,0,79000.0,0,2.0,37.0,31.0,False,True
36999,4,0,66000.0,0,2.0,43.0,10.0,False,True
37000,2,1,82000.0,0,9.0,45.0,0.0,True,True
37001,0,0,0.0,2,2.0,31.0,17.0,False,True
37002,1,1,68000.0,0,2.0,49.0,10.0,True,True
37003,3,1,72000.0,0,6.0,32.0,3.0,False,True
37004,2,1,0.0,1,4.0,50.0,19.0,False,True
37005,3,1,81000.0,0,7.0,39.0,7.0,True,True
37006,4,1,74000.0,0,5.0,26.0,12.0,True,True
37007,3,1,76000.0,2,2.0,20.0,5.0,True,True
37008,2,1,70000.0,0,1.0,43.0,-13.0,True,True
37009,1,1,83000.0,1,4.0,29.0,24.0,True,True
37010,3,0,77000.0,0,9.0,27.0,7.0,True,True
37011,4,0,65000.0,2,1.0,46.0,0.0,True,True
37012,0,0,72000.0,1,3.0,58.0,17.0,True,True
37013,0,1,123000.0,2,10.0,44.0,46.0,False,True
37014,3,0,74000.0,2,2.0,51.0,6.0,False,True
37015,4,1,95000.0,2,8.0,44.0,22.0,False,True
37016,2,1,64000.0,0,3.0,28.0,3.0,False,True
37017,3,0,83000.0,1,10.0,59.0,-6.0,True,True
37018,2,1,90000.0,1,10.0,25.0,1.0,True,True
37019,3,1,71000.0,2,2.0,25.0,3.0,True,True
37020,0,1,94000.0,2,4.0,35.0,29.0,True,True
37021,2,1,87000.0,2,2.0,48.0,28.0,False,True
37022,3,1,101000.0,2,8.0,37.0,34.0,False,True
37023,4,0,73000.0,0,4.0,24.0,9.0,True,True
37025,3,0,67000.0,0,6.0,59.0,1.0,False,True
37026,3,1,82000.0,2,5.0,50.0,2.0,False,True
37027,3,0,72000.0,1,2.0,57.0,4.0,True,True
37029,2,1,69000.0,0,1.0,45.0,22.0,True,True
37030,3,1,89000.0,1,8.0,30.0,17.0,False,True
37031,3,1,0.0,2,1.0,41.0,7.0,False,True
37032,1,1,75000.0,0,3.0,59.0,-22.0,True,True
37033,3,1,70000.0,2,2.0,40.0,0.0,True,True
37034,4,0,105000.0,1,7.0,23.0,44.0,True,True
37035,0,1,78000.0,0,3.0,47.0,30.0,True,True
37037,0,1,96000.0,2,9.0,45.0,16.0,False,True
37038,2,0,0.0,0,4.0,23.0,1.0,True,True
37039,3,1,77000.0,0,9.0,22.0,2.0,False,True
37040,4,1,83000.0,1,9.0,56.0,2.0,False,True
37041,1,1,86000.0,2,7.0,52.0,0.0,False,True
37043,1,0,79000.0,2,6.0,36.0,1.0,False,True
37044,0,0,76000.0,1,6.0,46.0,8.0,False,True
37045,3,1,0.0,0,4.0,44.0,18.0,False,True
37046,0,0,74000.0,1,4.0,42.0,2.0,True,True
37047,4,0,77000.0,0,6.0,28.0,17.0,True,True
37048,3,0,79000.0,0,5.0,32.0,22.0,True,True
37049,4,1,0.0,0,7.0,53.0,28.0,True,True
37050,0,0,83000.0,0,9.0,23.0,23.0,False,True
37052,0,1,66000.0,0,4.0,25.0,0.0,True,True
37053,0,1,66000.0,0,3.0,50.0,10.0,False,True
37054,1,1,72000.0,1,3.0,50.0,6.0,False,True
37055,3,0,74000.0,1,4.0,28.0,5.0,False,True
37056,2,0,78000.0,1,5.0,41.0,26.0,True,True
37057,4,1,93000.0,2,10.0,35.0,8.0,False,True
37058,2,1,82000.0,0,9.0,60.0,8.0,True,True
37059,1,0,71000.0,2,2.0,36.0,14.0,False,True
37060,2,1,68000.0,0,3.0,54.0,18.0,False,True
37061,3,0,75000.0,2,5.0,45.0,1.0,True,True
37062,3,0,86000.0,1,9.0,40.0,11.0,False,True
37063,4,0,79000.0,1,8.0,38.0,16.0,False,True
37064,2,0,80000.0,2,9.0,59.0,1.0,False,True
37065,0,1,77000.0,2,4.0,42.0,3.0,False,True
37066,2,1,86000.0,2,9.0,24.0,0.0,False,True
37067,4,1,91000.0,2,8.0,36.0,1.0,False,True
37068,4,1,72000.0,1,3.0,23.0,5.0,True,True
37070,2,0,76000.0,1,7.0,26.0,11.0,True,True
37071,4,1,83000.0,2,5.0,35.0,2.0,False,True
37072,3,0,75000.0,1,5.0,60.0,14.0,False,True
37073,0,1,72000.0,2,2.0,44.0,6.0,False,True
37074,1,1,69000.0,0,1.0,56.0,11.0,True,True
37075,1,0,101000.0,2,10.0,56.0,28.0,False,True
37076,2,1,64000.0,1,2.0,30.0,3.0,False,True
37077,3,0,85000.0,2,6.0,50.0,18.0,True,True
37078,4,1,91000.0,1,9.0,32.0,6.0,True,True
37079,1,1,80000.0,2,7.0,29.0,4.0,True,True
37080,2,0,84000.0,1,9.0,53.0,8.0,True,True
37081,1,0,70000.0,0,6.0,59.0,10.0,False,True
37082,3,0,82000.0,2,7.0,36.0,8.0,True,True
37083,3,1,0.0,2,10.0,41.0,9.0,False,True
37084,1,0,84000.0,0,7.0,21.0,30.0,False,True
37085,0,0,81000.0,0,8.0,40.0,18.0,True,True
37086,1,1,70000.0,0,4.0,53.0,5.0,True,True
37087,4,0,80000.0,0,10.0,46.0,4.0,False,True
37088,0,0,84000.0,2,8.0,40.0,7.0,False,True
37089,2,1,83000.0,1,8.0,51.0,0.0,False,True
37091,1,1,80000.0,1,1.0,56.0,37.0,False,True
37092,3,0,95000.0,2,9.0,29.0,30.0,False,True
37093,3,0,76000.0,1,4.0,59.0,13.0,True,True
37094,1,0,76000.0,0,10.0,31.0,9.0,True,True
37095,4,1,77000.0,0,6.0,33.0,20.0,False,True
37096,0,1,80000.0,1,4.0,36.0,17.0,False,True
37097,3,0,76000.0,1,4.0,27.0,9.0,True,True
37098,0,1,91000.0,1,6.0,37.0,26.0,True,True
37099,0,1,74000.0,0,7.0,46.0,7.0,False,True
37100,0,1,96000.0,2,9.0,43.0,28.0,True,True
37101,3,1,81000.0,2,5.0,44.0,9.0,True,True
37102,0,0,75000.0,1,7.0,27.0,14.0,False,True
37103,3,1,64000.0,0,1.0,34.0,6.0,True,True
37104,2,1,79000.0,1,5.0,58.0,6.0,False,True
37105,4,1,95000.0,1,9.0,43.0,20.0,False,True
37107,1,1,75000.0,0,4.0,47.0,3.0,True,True
37108,4,1,77000.0,1,6.0,35.0,7.0,True,True
37109,1,0,75000.0,1,8.0,34.0,0.0,False,True
37110,2,1,100000.0,1,10.0,50.0,34.0,False,True
37111,3,0,76000.0,0,6.0,35.0,5.0,True,True
37112,1,1,86000.0,2,8.0,33.0,9.0,False,True
